id,value,category
4006,-1.589809055752971,B
4007,-0.8883555441852103,A
4008,-0.08290369662004449,C
4009,-0.008927339924796256,A
4010,-0.5446772893777652,B
4011,0.7241919152043513,B
4012,-0.6011791833788154,C
4013,0.06410144368628204,C
4014,-1.3824330384497612,C
4015,0.5666043308497969,B
4016,-0.3686546131820945,A
4017,-0.2395712807967972,B
4018,-1.1828232533212086,A
4019,-0.6078294239278946,C
4020,-0.655160156404115,B
4021,-1.3282236933574387,B
4022,0.7333725872419482,A
4023,0.3700689412798217,C
4024,0.5533248934182353,A
4025,0.3743689526306408,C
4026,0.6444097115298817,A
4027,1.1293777167106382,B
4028,-0.20368061686878744,B
4029,-0.9622221485143517,C
4030,-0.18828020179592178,A
4031,-1.4398640867037957,C
4032,-0.7934446670608444,B
4033,-0.6156199239222282,C
4034,-1.5853422742984018,B
4035,-1.4995292639828377,C
4036,0.8062879155719705,A
4037,-0.4351792191055678,C
4038,-0.09442135481990656,B
4039,0.08055446937841712,C
4040,-0.36393196930284666,C
4041,1.1472327688626436,B
4042,0.48615511266335976,B
4043,-1.7210198704303679,B
4044,-0.925911489440682,C
4045,-0.30913301539320914,B
4046,-0.2357092074295173,B
4047,0.30456581666204646,B
4048,1.2993048464027508,C
4049,-0.12291083015868487,C
4050,0.27655833202511293,C
4051,1.3142221760912864,C
4052,1.4952833587139476,A
4053,-0.9601759414238996,A
4054,-1.1195648564368716,C
4055,-0.5253424786723251,A
4056,0.6382098566030788,A
4057,0.07239962450364223,C
4058,-0.2167062453581198,C
4059,-0.034171912680916586,A
4060,-1.3456757750854031,C
4061,2.5686821869961247,C
4062,-1.2601607934751387,B
4063,0.3259037463804007,A
4064,-0.197319180251058,B
4065,-1.2173436250249225,C
4066,-0.1581994570703673,C
4067,0.931674559380235,B
4068,-0.05535749123465247,A
4069,0.17606361866751888,B
4070,0.9024647284243769,C
4071,0.07559026935395487,C
4072,0.22057539905394194,B
4073,-0.02545815530258483,B
4074,0.8344953377057441,C
4075,1.783323403056735,B
4076,-0.9507868452966003,B
4077,-0.540921201049726,B
4078,0.1668371717372215,A
4079,0.0746464391411951,B
4080,1.0190961002650818,C
4081,-1.2778539693900985,B
4082,-0.2359382257341413,A
4083,-2.0095833945810093,B
4084,1.6726251856632441,B
4085,-0.6568309452683393,B
4086,0.5093612170740929,C
4087,0.7609412061551021,A
4088,-0.6115803609548418,A
4089,0.1488074851257614,B
4090,1.3483976452032242,A
4091,-0.41386733205683385,B
4092,0.20562134055431627,C
4093,-0.31263217260024007,B
4094,0.7277639080621076,B
4095,-0.5073025508568905,A
4096,-0.7031601099742906,A
4097,-1.5534083790210205,A
4098,-0.8023606542751893,C
4099,1.1499307154296068,B
4100,0.8563550743543026,B
4101,-0.042367496065984146,A
4102,0.14024921155277664,A
4103,0.2105295278101352,B
4104,-0.519880251270973,B
4105,-0.5377462213880418,A
4106,-0.5484971532147017,B
4107,1.4986353574666647,C
4108,1.2040112441310107,A
4109,-0.019876200155482436,A
4110,-1.3443175819700057,C
4111,0.6636029082698829,C
4112,0.10258204509750302,A
4113,0.785965104351297,B
4114,0.724141296841009,B
4115,-2.142347970542141,A
4116,-1.2437921196748365,C
4117,0.7486203855135141,A
4118,-0.9176913872597273,A
4119,0.7727341824406967,C
4120,0.7494519780279071,A
4121,0.030181548547206744,A
4122,0.40449240935858816,A
4123,1.2899857110032025,B
4124,-0.6425715786040236,B
4125,1.5540044690383263,A
4126,0.2161128510194014,A
4127,0.7436384075275952,B
4128,-1.421328700599284,B
4129,0.8135082891645283,A
4130,-0.08544371071382932,B
4131,1.541064494730636,B
4132,-0.22545561972253775,B
4133,-0.2103370123243481,C
4134,0.15819656110567515,A
4135,-0.20037301022754908,A
4136,-1.3891887771935267,C
4137,0.25046169130887436,C
4138,-0.11526713933800592,C
4139,-1.091339024278886,B
4140,-0.25371926523194455,A
4141,-0.09046245665607638,B
4142,0.5157733202998677,B
4143,1.1937699110193558,C
4144,-1.3021864913412833,C
4145,0.7433420734449272,A
4146,-0.6921210014208592,A
4147,-0.05425301345141782,C
4148,0.9725898042871445,A
4149,-0.36722178712286374,B
4150,-0.5476455642871916,C
4151,-0.6101716414884042,C
4152,0.9290421704589297,B
4153,-0.779503331341604,B
4154,-1.3934562157693924,C
4155,-0.26226275833516005,B
4156,1.5307759788464017,C
4157,0.5205160673567887,B
4158,0.18073513269101113,A
4159,2.59135519227693,C
4160,0.8241213723955532,A
4161,0.4750588446910911,C
4162,-0.32401745203471144,C
4163,0.6103325884204233,B
4164,-1.0220206463651353,C
4165,-0.8045474890839713,C
4166,-0.6077733703113669,B
4167,1.9962744218728068,B
4168,1.0509855223116775,B
4169,-0.08251886028625008,B
4170,0.8569270227611943,A
4171,0.5773492861326572,C
4172,0.544110384179428,A
4173,0.49743640606059014,B
4174,-0.7940506851589164,C
4175,-0.32830018515699494,B
4176,0.5916438394327849,B
4177,-0.5124422129142314,C
4178,-0.01550907596673971,B
4179,1.5866036278128015,A
4180,1.086115260605136,C
4181,0.034948867638462396,C
4182,0.5640465679303187,B
4183,-0.532114057397339,A
4184,-1.6254096528647453,A
4185,-0.10484066964980057,B
4186,0.6422960160280399,C
4187,-0.2884332356257769,A
4188,1.5888280420820842,C
4189,1.2580602510035541,C
4190,1.6677935077915873,B
4191,0.7594361990790108,A
4192,1.0577240058555553,C
4193,-1.4520893011517688,C
4194,1.0230857615671398,A
4195,-1.355447600114174,B
4196,0.8559068688719552,B
4197,-1.473253903816828,A
4198,-2.2687233087170733,A
4199,-0.7055733252881784,B
4200,-1.3926785890963165,B
4201,-1.261868426956115,A
4202,-1.7710116649035719,A
4203,-1.1970709500818748,C
4204,1.5418611451993627,C
4205,-1.2413817828075355,A
4206,-0.1492090208559176,A
4207,-1.468416927055885,C
4208,1.5057211646465547,A
4209,-0.6167132491044411,C
4210,0.1379705309224085,A
4211,1.2642661268518622,A
4212,-0.10252227273744052,B
4213,-1.1957449971363867,B
4214,-2.541751375618068,B
4215,-0.1372550576195174,C
4216,-0.17041169614646964,A
4217,1.654437968920976,A
4218,0.11293831602998271,C
4219,-1.0421118241674987,C
4220,0.160157328344459,B
4221,1.635870742762413,A
4222,-1.2197414150723846,B
4223,-0.06609994707277159,C
4224,2.141393187236439,B
4225,0.6515461676491119,A
4226,-0.0318827237284873,C
4227,-0.49284088858350106,A
4228,1.4242417002194254,B
4229,-0.2836947065493222,A
4230,-0.8685880421951332,B
4231,1.472571538805006,B
4232,-0.8412541012261783,A
4233,-0.34474225516660345,C
4234,-0.49368069728189334,C
4235,-2.0928386711014637,B
4236,-0.83145718754882,C
4237,1.3391412672126537,C
4238,-1.403578607975185,C
4239,0.47733089646972604,A
4240,-1.1525216165195034,C
4241,-0.6800615705860443,B
4242,-0.2184100449904324,A
4243,1.0155482864749747,C
4244,-0.12438145429052247,B
4245,0.3105799925044343,B
4246,-1.0189538749313392,C
4247,-0.22549085646378342,B
4248,0.20854031956080424,C
4249,1.4783027656240706,A
4250,0.6389626327836971,B
4251,0.5846298541700155,A
4252,0.5019229500296918,C
4253,0.11697928722023573,A
4254,-0.06976895952707356,B
4255,1.3475574569208084,C
4256,0.2549582439547924,C
4257,2.338396559504626,A
4258,-2.659982837440324,B
4259,-0.6747295004008983,C
4260,0.2702943245190999,A
4261,-0.30105855641320267,C
4262,0.12373626783899583,A
4263,-0.9381087251892285,B
4264,1.2469759119301613,C
4265,0.028657395913695188,A
4266,0.47533268993812305,B
4267,1.7655968460731606,A
4268,-0.29109371652088245,C
4269,-0.26824001330582814,C
4270,-0.35687972113024724,A
4271,-0.7719721279300454,A
4272,0.34322989841060914,C
4273,0.7610393774044206,A
4274,-0.06044252267428069,A
4275,0.7377727718043803,C
4276,-0.01746580506278341,A
4277,-1.0476586697367614,A
4278,1.6195896355207273,B
4279,0.6503686585473786,A
4280,0.26948952578329927,A
4281,1.3365881462570044,A
4282,0.11712422051530766,C
4283,-1.394402076844652,C
4284,0.7041544718115536,B
4285,1.818822182387041,C
4286,1.2646597045232946,B
4287,0.9169294561411907,B
4288,-1.6497667369177202,A
4289,-0.4382940123601492,A
4290,-0.7128976418727071,B
4291,-0.27692793630633733,A
4292,-1.0917351370866744,C
4293,-0.7512106758282467,B
4294,-0.10171404237790843,C
4295,0.6749384180701863,B
4296,0.45951903184037096,A
4297,-1.2440926484410728,C
4298,0.9422773615812441,A
4299,0.399149579064896,B
4300,-0.6980503463680678,C
4301,-0.5065566962278583,B
4302,0.31323679024325546,C
4303,-0.09196681291578031,C
4304,0.2417975299094459,C
4305,0.26480912659113487,A
4306,-0.8239453848514169,C
4307,-0.4372369369696052,C
4308,0.6582819815871769,C
4309,-2.2778165190649924,C
4310,-0.6910356376688995,B
4311,-0.8963943321975685,A
4312,0.4486175760940338,B
4313,1.8566890723835485,C
4314,-1.0395342978989905,A
4315,-0.10519552284447585,B
4316,0.9273068317224014,A
4317,-0.5837915608295874,C
4318,0.03005988728701142,C
4319,-0.6453648911507568,A
4320,-0.7121093013210915,B
4321,0.7314276604591063,C
4322,0.9119566504647318,A
4323,1.1553197877966543,B
4324,0.38620871608477364,C
4325,-0.035311174829287716,A
4326,1.1546781561318313,C
4327,-0.002575852759352452,A
4328,-0.9901979723002358,B
4329,-1.0398317462447846,A
4330,-0.05670641186145445,C
4331,1.5751012190101616,A
4332,-0.1637234378035087,C
4333,-0.33570852914495164,A
4334,-0.07965996955332295,C
4335,-1.6369958191450045,C
4336,-1.1579393681300816,A
4337,-0.8076548582510353,B
4338,-0.41434458952887504,B
4339,1.0399008116300477,B
4340,-1.3666291174742526,B
4341,0.5384527125728301,C
4342,1.3589723031665137,A
4343,-1.962869880084665,C
4344,-0.1544959207995869,A
4345,0.059675087548305854,C
4346,0.18170148483008713,B
4347,2.4158576808488696,C
4348,-1.5011165998467735,A
4349,0.820914579741803,A
4350,0.39069852279024236,B
4351,-0.7533486841648507,A
4352,0.2148927820068013,B
4353,-0.6241639467965325,B
4354,1.341936654063895,C
4355,0.7821265350723107,B
4356,1.421646780089825,C
4357,-0.28093857594195415,B
4358,-0.7023567752137736,A
4359,0.239891786224165,A
4360,1.1820999582732106,C
4361,-0.8523179807437176,A
4362,-0.04007392871436861,A
4363,0.8059720509151531,C
4364,-0.3101228259445459,B
4365,2.071066828069868,C
4366,-1.947976707800943,A
4367,-1.4426853655216525,B
4368,-0.5783225499559793,B
4369,1.2613603604805612,C
4370,1.3539808747842506,A
4371,-0.11569297206298008,A
4372,-0.7401034957220352,C
4373,0.9039163847765037,A
4374,-0.38656258732373455,A
4375,-0.4657979492127587,A
4376,-0.038969856073444706,B
4377,-0.42873538426959606,C
4378,0.9545849726266235,C
4379,1.0483310490714395,A
4380,-0.9270137437003695,A
4381,-1.1151435273280184,C
4382,0.9954521622785724,B
4383,0.05694895156973229,A
4384,0.7758881791555127,C
4385,-0.500078199606477,A
4386,0.6743900651977713,A
4387,1.329352234080302,C
4388,0.28953724366979916,C
4389,2.460023705177141,C
4390,0.5808630861383661,A
4391,1.147000914901244,A
4392,0.1801105653058105,C
4393,1.4349947816138757,A
4394,-0.0707588862854907,A
4395,-0.008778735652366327,B
4396,0.572988296385202,C
4397,0.6926957089741015,C
4398,-1.2618400202203512,A
4399,-0.8438668760153263,A
4400,0.8183753237303522,C
4401,0.17781253152824128,A
4402,0.3117719591475092,C
4403,-1.695694423664451,B
4404,-1.4352838684360278,C
4405,-0.621862251667781,A
4406,0.09796412398096359,C
4407,-1.3027853621476833,B
4408,0.008031513863776324,B
4409,0.5909722471500052,B
4410,0.7054778515124323,C
4411,0.3567599206889698,B
4412,1.22756578330469,A
4413,0.2229405667221224,B
4414,0.04339445843817964,B
4415,0.7926329493075567,B
4416,0.13978413622707095,C
4417,-0.26431782930539477,A
4418,-0.011545180445287535,C
4419,-0.913566387985553,B
4420,1.268114085142144,B
4421,0.915769177848128,B
4422,0.12998836136732597,C
4423,1.0227048101372327,B
4424,1.7109515928868368,C
4425,-0.5976366545211095,B
4426,-0.6892469233494586,A
4427,0.5546451303560543,B
4428,-0.7742256262940391,C
4429,-1.0549340705589327,C
4430,-1.589877147238853,B
4431,1.6058763252110275,B
4432,-0.4378229020697362,B
4433,1.3012553907303965,B
4434,-0.6156527991456849,B
4435,-1.4929068438827247,C
4436,-1.0954545921709675,A
4437,0.1806711813454583,A
4438,-0.3338469151144766,A
4439,-0.22541074254201748,C
4440,0.19814319278293346,B
4441,2.517359157891378,A
4442,-2.317770754295607,A
4443,0.6131522295620515,C
4444,1.188883561172511,A
4445,-0.4216474209163182,A
4446,0.6031758034787177,A
4447,0.3799178956185957,A
4448,1.3343065694280412,B
4449,-0.5806662357616702,A
4450,-0.6664948497037178,B
4451,-0.014504241205024615,A
4452,-0.09782741876523321,C
4453,0.3157529508586941,C
4454,0.13093796012698744,C
4455,0.21185127363781842,C
4456,-0.35200135127698295,A
4457,0.5263039381569357,A
4458,0.49921588287571017,A
4459,-0.9104799959403787,B
4460,-0.7979987693680911,B
4461,-1.139995420494491,C
4462,1.6123661472504105,A
4463,1.4296857576482767,C
4464,-0.4307539414391189,A
4465,-1.059684127586313,C
4466,-0.09228887452169249,B
4467,0.9847277712493205,A
4468,-0.18254380256126465,A
4469,-1.0298065681987334,B
4470,0.7910250749387181,C
4471,0.7121959014220809,B
4472,0.43214420535792974,C
4473,-0.2947599702194707,C
4474,2.7843868196821218,C
4475,-0.36176320983415816,A
4476,1.6105836726684013,B
4477,-0.11115775305034965,C
4478,-0.6336656425545152,A
4479,-1.147630699527848,C
4480,1.541314399737958,A
4481,-0.9157534849352561,A
4482,-0.5838527411013397,A
4483,-0.0339577591390442,A
4484,-1.0822367540400477,B
4485,-1.800449297483223,B
4486,1.123334777298934,C
4487,-1.7772128040343402,C
4488,-0.13280997915616985,B
4489,0.19631104889855014,C
4490,-0.3643820629728837,C
4491,-0.45931086503884744,B
4492,-0.8148160506073977,A
4493,1.1451551835505385,B
4494,-1.7228563226941047,B
4495,1.8692666077135407,B
4496,-0.25990530890313324,C
4497,-0.1604547999961692,C
4498,-0.5377622609880743,B
4499,-0.08203436644344117,B
4500,-2.1823237630983687,A
4501,1.1265565825465111,B
4502,0.050301810682746514,B
4503,1.2586044439707433,B
4504,-0.8872929615578167,B
4505,1.0365414834573567,B
4506,0.02580441849053413,C
4507,0.012310089247840208,B
4508,0.7991190059484269,C
4509,0.6189136904185747,B
4510,0.4807830393471814,A
4511,0.03260521880419787,A
4512,-0.17934257891540756,A
4513,1.2844764594577571,A
4514,1.1824011021635377,A
4515,0.18865656665373395,C
4516,-0.6518399794294336,B
4517,-0.051421755082404826,B
4518,1.0226543307344147,A
4519,-0.7821663644659741,B
4520,0.3631391898719227,C
4521,1.384372788329216,B
4522,-0.013122319663549115,A
4523,0.4528638356956095,C
4524,0.3603388937633109,C
4525,-3.1965446261704056,C
4526,1.6397509121523386,C
4527,-0.7462718213700938,B
4528,-0.4846407971840097,C
4529,2.6554646771335353,A
4530,-1.935267387446229,A
4531,1.1384119698189001,A
4532,1.3916652289563323,C
4533,-1.7038350913153777,C
4534,0.8124176415522507,C
4535,-1.6606940134163632,A
4536,2.437364720502399,C
4537,0.1813378739044778,B
4538,0.33601812062511904,C
4539,1.4404600722827359,C
4540,0.11686093606224571,A
4541,-1.774296065043111,B
4542,-0.9765839513996246,A
4543,-0.9845216393061164,B
4544,1.9193739958017777,B
4545,0.7862533844245675,B
4546,0.9308274612360479,A
4547,-0.4833601584728655,C
4548,0.4309109719421021,C
4549,0.6373074058430794,A
4550,-0.31199860423782033,B
4551,-2.1106269987651074,B
4552,0.07660317481957911,A
4553,1.762764534456611,C
4554,0.022554702648651427,B
4555,1.4126784959613639,B
4556,0.08090325701834004,C
4557,-0.5978889832261175,B
4558,-0.40580271304142074,C
4559,-0.8882309584255237,B
4560,0.1810899093830127,A
4561,0.32602853534135795,A
4562,-0.5748253820189644,B
4563,0.49705325822676655,C
4564,-0.14270803699546677,C
4565,0.5185311984426648,B
4566,1.6284173166166303,C
4567,-2.0319911742997245,A
4568,-0.6412632570196378,A
4569,-2.0035544745437064,C
4570,0.5201195190293952,B
4571,0.6012332904495002,A
4572,-0.48296214417587713,C
4573,0.24921703921133254,C
4574,0.8152896106096326,B
4575,-0.17892419756596858,A
4576,2.4398052210231795,C
4577,0.027028617869456102,B
4578,-2.0174339102029357,A
4579,-1.8832934055893147,A
4580,-0.26357030710368684,B
4581,0.6944083099610842,B
4582,0.6959753954099996,A
4583,-0.2538192920067539,C
4584,-1.1478961465570108,A
4585,0.9261572569572133,A
4586,-1.2819268017771133,B
4587,0.2418024768956847,B
4588,-0.38228976307431733,C
4589,-0.8797092089816236,B
4590,1.3456983009478818,B
4591,-1.1832113700631421,C
4592,1.232252726481099,A
4593,-1.797901334690442,A
4594,-0.048855767115877885,C
4595,-0.5278613842284733,C
4596,-0.8469777527791561,C
4597,-0.5593639280119339,B
4598,0.683469539605171,A
4599,-0.7429655931231728,A
4600,-0.6303129957533065,B
4601,0.3034263812146366,A
4602,-0.6560684200865733,C
4603,-0.1555886004929724,B
4604,0.09234427162706763,B
4605,1.382640160051407,B
4606,0.013160231597875086,A
4607,-0.3815825572732638,C
4608,0.3691176302023708,B
4609,0.6590539911028729,C
4610,-0.3423247468949301,A
4611,-0.3825565971577347,B
4612,1.2089719786732986,A
4613,-0.3781135752317735,B
4614,-0.707581064198705,B
4615,-1.86282653537683,A
4616,-1.8496690652274455,C
4617,-1.8915790413140674,C
4618,2.4431365659197404,B
4619,-0.679693598700789,C
4620,-0.23706886741490624,A
4621,0.707322587402313,C
4622,0.3049542141553242,A
4623,1.4313832805940323,B
4624,1.688397786137727,A
4625,1.170803059376521,B
4626,2.2553661176970583,B
4627,-0.7694805198896545,C
4628,-0.38965049067563673,A
4629,0.11986235212555484,B
4630,0.34639864939610737,B
4631,-0.28949304835046663,A
4632,-0.3752740681067674,B
4633,0.5953923160946525,B
4634,0.704955029816479,B
4635,-0.3891840606957014,C
4636,-1.3761707245566184,B
4637,-0.777566607616915,C
4638,-0.12437792217943688,B
4639,-0.02344536835348723,C
4640,0.09859751097675427,A
4641,-0.6935064475691992,C
4642,-0.16367141959144538,C
4643,-0.8320926847887813,C
4644,-0.6672474592223206,A
4645,0.4028751706312216,A
4646,-0.9599024810225144,C
4647,1.347290921277577,A
4648,-0.012194077419669408,C
4649,-0.2484909106255011,C
4650,-0.8804293904715086,A
4651,0.9610994343149866,B
4652,-0.11266976003165596,A
4653,-0.6023136082003212,B
4654,1.5029809974364428,B
4655,-1.4543422380582411,C
4656,1.0383304047407798,A
4657,0.00490312408722708,B
4658,1.1049479312109325,A
4659,-1.1422001576170822,B
4660,-1.468743609117791,B
4661,0.9380254019124568,A
4662,-0.21401763665100462,A
4663,0.5374332515169314,C
4664,1.5572028299914205,A
4665,-1.298410689945128,B
4666,0.8491765931389639,A
4667,-0.11364194917616467,C
4668,-0.7292796487688893,A
4669,2.032367330000111,C
4670,-0.16990904037385424,C
4671,0.6702699793665656,A
4672,1.1074322621622463,A
4673,0.9378617554739265,B
4674,-2.8101375127491424,C
4675,-1.1940201559495087,B
4676,-0.1562275103868015,B
4677,0.00891284155937216,A
4678,0.27344795459954696,B
4679,0.01297455998008129,A
4680,0.4258094874169187,B
4681,-1.315619142824399,B
4682,0.6313816236355174,A
4683,-0.7032957495081847,B
4684,0.6022475085707678,B
4685,-1.4294995111241517,C
4686,-0.0702811072355901,A
4687,-2.0681187332723905,A
4688,1.4494483045552362,B
4689,1.6052974850717214,A
4690,2.140589630792166,C
4691,-0.036509069591393745,A
4692,-2.1437580507235907,B
4693,-1.5927457697637355,B
4694,2.3045304273518554,B
4695,-0.4597610336196794,B
4696,-1.311574122558455,A
4697,-0.8423996816273854,B
4698,0.2642738500623951,C
4699,-0.18596576435703785,A
4700,0.8586898004676667,C
4701,1.192881123298399,A
4702,1.316137785469629,B
4703,-0.4583136952223193,B
4704,-0.4160015206047602,C
4705,-1.3330908686098943,A
4706,0.5457891173215283,B
4707,0.10390250251357439,B
4708,0.47152112003362745,B
4709,1.3861903911267175,B
4710,0.6142751963471945,C
4711,0.048507526861224906,B
4712,2.3431482082511046,B
4713,-0.29826072000776715,A
4714,-0.04511059257637398,C
4715,-0.26270523216481273,B
4716,-2.048361692617449,B
4717,-0.3721561796946242,B
4718,0.1476685013446155,A
4719,0.11895237934786096,B
4720,-0.7618870124892182,A
4721,-0.6850106540814315,B
4722,0.3792575729474857,A
4723,1.5151460504870176,C
4724,0.05105704285429083,C
4725,0.44749686129840993,A
4726,-1.623060853536169,C
4727,0.18124316575812796,C
4728,0.38402220400069004,A
4729,-0.15077314667118433,B
4730,0.18834939529864755,B
4731,0.7229746539957556,B
4732,-0.18583706112885523,B
4733,-0.9505075002779448,B
4734,0.49302714020150407,B
4735,0.3889237891712783,A
4736,0.48708707735138496,A
4737,1.5253342819624678,B
4738,-0.3389398934461468,A
4739,-1.6905102256433362,B
4740,1.9656420832425452,B
4741,0.3835191259653331,B
4742,-1.5761654138725874,C
4743,2.148115959415262,A
4744,0.9403064022582758,B
4745,-0.41980118588356446,A
4746,0.6273215645197602,A
4747,-1.076360206647142,A
4748,-1.2738236657395052,C
4749,1.4652102176156079,C
4750,1.672862153475929,A
4751,-0.08220566581851263,B
4752,-0.886779809021926,C
4753,-1.5804006292548656,B
4754,0.21962144634646652,C
4755,0.09339179779703823,B
4756,-0.4706503027714981,A
4757,-1.3899280363995525,C
4758,-0.2237439342688697,B
4759,-0.3185510738352206,A
4760,-0.8436585753637599,B
4761,-0.6156620169882198,B
4762,1.0112999234063094,C
4763,0.19519068072992732,A
4764,0.9764242958075778,B
4765,3.137175871461031,C
4766,-1.1175625059046266,C
4767,0.26497424648311907,A
4768,-0.799807448955718,C
4769,-1.326434726620377,C
4770,1.589068286662021,B
4771,-0.4490683170140465,B
4772,-1.7810047035915844,A
4773,-0.38800133744480403,B
4774,0.916501049865824,C
4775,0.42569565007131305,A
4776,-0.04731784414720726,C
4777,0.42500499559083676,B
4778,0.9412919299402106,C
4779,-0.44764605626481496,B
4780,0.4123092824520035,A
4781,-1.3390617872467028,B
4782,-1.0854533757414486,B
4783,1.0745429889039493,A
4784,-0.8896006411255847,B
4785,0.6732457908070273,A
4786,-1.178344698660033,B
4787,0.14367111341592023,B
4788,-0.15931042448689864,A
4789,1.1187069201291249,A
4790,0.03127722586254201,C
4791,2.0561879191838055,B
4792,0.23082369663006883,B
4793,0.3754778499990031,B
4794,0.251766800173141,B
4795,0.25407122159975926,A
4796,0.9610259216395274,B
4797,1.6353661632717043,A
4798,1.002456044014864,C
4799,-0.7212724546220342,A
4800,-1.0742701116480646,B
4801,0.32261205783196933,B
4802,-2.188992398520781,B
4803,-2.0199681713715782,A
4804,-0.3426377878367999,C
4805,1.6393456807125508,C
4806,0.09300338433286057,A
4807,0.42542365523593545,B
4808,-1.095714050358497,C
4809,-0.23541562248682776,B
4810,-1.1902583322880491,C
4811,-0.030731217100795197,B
4812,-0.9328599362787048,B
4813,0.44637574097926147,B
4814,1.7482262833349709,C
4815,-0.19706331121545342,A
4816,0.20783559737963336,A
4817,-0.20886458532301877,C
4818,0.032908430374788376,B
4819,-0.5422689450786157,A
4820,2.044706678796771,A
4821,-0.5982419781552928,C
4822,0.3365161980932938,C
4823,0.15339411547978773,A
4824,-0.2267644914805777,A
4825,-1.717678967147968,A
4826,0.31736993532846314,B
4827,-0.4684825937333078,A
4828,0.6925538323987351,C
4829,-0.5874216940268955,B
4830,0.0652777647607979,B
4831,0.03074953856291013,C
4832,1.1180157531735742,C
4833,-1.0632730408662885,B
4834,-0.6609260734986491,C
4835,-0.1514622000372801,C
4836,0.6442980430550151,B
4837,0.39179113679735567,B
4838,0.42270067900003055,B
4839,0.6246842361766306,C
4840,1.1446281116773813,C
4841,0.3088148272709055,A
4842,0.6050884516915178,A
4843,0.9638720252268967,B
4844,-2.0706038353233605,A
4845,1.596075024018606,C
4846,1.5934009462741032,C
4847,-0.7701105655683567,A
4848,0.03571212309665461,B
4849,-0.7737930920548797,C
4850,-0.14161048662488457,B
4851,-0.5411655539343528,C
4852,-0.6920432941587588,A
4853,0.3480799728908144,A
4854,0.1990752516375831,B
4855,-1.010542490516104,A
4856,-0.36656695782700627,A
4857,0.39211993951850976,C
4858,0.6298038978156525,B
4859,-0.9843752728837195,B
4860,2.039513096505596,A
4861,1.7040737198328604,C
4862,-0.31127236841041495,C
4863,1.2098279596199388,A
4864,0.7735216090953388,C
4865,-0.8994728805861827,C
4866,0.8347479242570905,C
4867,0.5912132714514154,A
4868,1.5829994861787833,C
4869,1.9356970099972297,B
4870,-0.5205079037852532,A
4871,1.0775602644278854,B
4872,0.15131920041341573,A
4873,1.288237541800175,C
4874,-0.7446096552130492,B
4875,0.6796645263436732,C
4876,-0.4872390079682086,B
4877,-1.4209620087236925,C
4878,-1.2860662084389174,B
4879,-0.5736296904269671,C
4880,0.270322612059219,A
4881,-1.4650638003160887,C
4882,0.3711009433730929,C
4883,1.489919058484131,A
4884,-0.6900092304517833,A
4885,-1.5319391502393271,B
4886,-0.06141844455149958,C
4887,1.2348751233927353,B
4888,2.157937539994977,A
4889,-0.07603594701955728,C
4890,-1.4944585588878279,B
4891,1.131385742636543,A
4892,0.5566518981855765,B
4893,0.695558281237182,A
4894,0.7952568378311823,B
4895,1.7564662350933087,B
4896,-0.7437596723820581,A
4897,-0.8240895579028873,B
4898,0.3222049817445488,B
4899,-0.42444594690056997,B
4900,0.6565661917293623,C
4901,-0.5597211989085625,C
4902,-0.08446435964921599,B
4903,0.8503076075121108,B
4904,1.1043375490026626,A
4905,-0.29181254009950236,A
4906,0.555630231007451,C
4907,-0.8472309093511888,B
4908,-0.8982226036130537,B
4909,-0.2703701030170902,B
4910,-0.8632524007495785,C
4911,0.9884527384492547,B
4912,0.2321904027037009,C
4913,1.3166973900980694,B
4914,0.22810220560760036,A
4915,1.009605384200709,B
4916,1.5564652377155554,C
4917,-1.5502138902724858,B
4918,-0.6830526984213822,C
4919,-0.3296384408110848,C
4920,-0.6694341177536031,C
4921,-0.10414743036538336,A
4922,0.01156552190844979,B
4923,0.05531318901509636,A
4924,0.3377197367726024,A
4925,0.4355514560939531,A
4926,-1.3328328208320863,C
4927,-0.3324736179182854,A
4928,-0.6921663137685469,B
4929,-0.6622007266118407,A
4930,0.19176084207871882,C
4931,-0.2871644618674884,A
4932,-2.1537539075109766,A
4933,-0.27455353168822716,B
4934,0.6694324717040726,A
4935,1.2299456654620256,C
4936,0.5208762047387175,B
4937,-1.4073330989504673,C
4938,1.3595307975098867,A
4939,-0.3069779769457551,C
4940,1.6324826974172746,A
4941,0.9105388218596655,B
4942,1.0094610412568072,B
4943,1.092517115378715,C
4944,-0.8077365050520581,B
4945,-0.7036959536064862,B
4946,-0.628573335951027,B
4947,-1.2925158564950643,A
4948,1.724673018011568,B
4949,0.7546494758335242,B
4950,1.4506695133229293,B
4951,2.1533844012077497,B
4952,-1.445830486187453,A
4953,1.7667823093489123,C
4954,-0.3944858992402762,B
4955,0.4819566837408079,A
4956,-0.3337544325412634,C
4957,0.9964159849485595,A
4958,-0.8776088114089743,B
4959,0.1712125804601078,A
4960,0.3197008888194275,B
4961,0.9744441587369649,A
4962,-0.1478143693660292,C
4963,0.6007620566819615,A
4964,0.005770460677583629,C
4965,1.0042021789010085,A
4966,-0.8864081867595713,A
4967,1.1980196772168366,C
4968,-1.8032519945504741,A
4969,0.07688001692221198,A
4970,-0.368111285750834,A
4971,0.3106182457838196,C
4972,-1.864087441088136,A
4973,0.15672122706450264,C
4974,-0.835771965841447,B
4975,-1.4890546322837201,C
4976,-0.9346866584546203,B
4977,0.7885756589084801,B
4978,-0.1757682404885218,A
